timestamp,farm_id,anomaly_type,severity,duration_days,description,affected_systems,estimated_loss,mitigation_actions,recovery_time,data_quality_impact,sensor_availability,network_connectivity,latitude,longitude,climate_zone
2025-08-21T22:09:32.559426,farm_0001,equipment_failure,medium,1,Critical equipment failure,"['irrigation', 'harvesting', 'monitoring']",887.2991362439495,"['activate_backup_systems', 'schedule_repair', 'manual_operations']",1,0.5,0.6,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-22T22:09:32.559426,farm_0001,sensor_malfunction,medium,1,Anomaly detected: sensor_malfunction,['general'],8341.27306742292,"['monitor_situation', 'consult_experts']",2,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-24T22:09:32.559426,farm_0001,sensor_malfunction,medium,4,Anomaly detected: sensor_malfunction,['general'],18821.83796569949,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-25T22:09:32.559426,farm_0001,sensor_malfunction,medium,4,Anomaly detected: sensor_malfunction,['general'],18821.83796569949,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-26T22:09:32.559426,farm_0001,sensor_malfunction,medium,4,Anomaly detected: sensor_malfunction,['general'],18821.83796569949,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-27T22:09:32.559426,farm_0001,sensor_malfunction,medium,4,Anomaly detected: sensor_malfunction,['general'],18821.83796569949,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-26T22:09:32.559426,farm_0001,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],5688.09207443739,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-27T22:09:32.559426,farm_0001,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],5688.09207443739,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-27T22:09:32.559426,farm_0001,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],13366.750474437213,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-28T22:09:32.559426,farm_0001,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],13366.750474437213,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-29T22:09:32.559426,farm_0001,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],8504.067342525914,"['monitor_situation', 'consult_experts']",7,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-30T22:09:32.559426,farm_0001,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],8504.067342525914,"['monitor_situation', 'consult_experts']",7,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-09-04T22:09:32.559426,farm_0001,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],6642.6703093219485,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-09-05T22:09:32.559426,farm_0001,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],6642.6703093219485,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-09-06T22:09:32.559426,farm_0001,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],6642.6703093219485,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-09-07T22:09:32.559426,farm_0001,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],6642.6703093219485,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-09-08T22:09:32.559426,farm_0001,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],6642.6703093219485,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,28.90142861281983,-80.5360121163772,tropical
2025-08-07T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],18824.763317756686,"['monitor_situation', 'consult_experts']",4,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-08T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],18824.763317756686,"['monitor_situation', 'consult_experts']",4,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-09T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],18824.763317756686,"['monitor_situation', 'consult_experts']",4,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-08T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-09T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-10T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-11T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-12T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-13T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-14T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-15T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-16T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-17T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-18T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-19T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-20T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-21T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-22T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-23T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-24T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-25T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-26T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-27T22:09:32.559426,farm_0002,market_crash,high,20,Anomaly detected: market_crash,['general'],5303.840543269751,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-09T22:09:32.559426,farm_0002,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],15273.354447772143,"['monitor_situation', 'consult_experts']",6,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-10T22:09:32.559426,farm_0002,sensor_malfunction,medium,2,Anomaly detected: sensor_malfunction,['general'],15273.354447772143,"['monitor_situation', 'consult_experts']",6,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-10T22:09:32.559426,farm_0002,data_quality_issues,low,4,Anomaly detected: data_quality_issues,['general'],15343.024158542497,"['monitor_situation', 'consult_experts']",8,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-11T22:09:32.559426,farm_0002,data_quality_issues,low,4,Anomaly detected: data_quality_issues,['general'],15343.024158542497,"['monitor_situation', 'consult_experts']",8,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-12T22:09:32.559426,farm_0002,data_quality_issues,low,4,Anomaly detected: data_quality_issues,['general'],15343.024158542497,"['monitor_situation', 'consult_experts']",8,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-13T22:09:32.559426,farm_0002,data_quality_issues,low,4,Anomaly detected: data_quality_issues,['general'],15343.024158542497,"['monitor_situation', 'consult_experts']",8,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-12T22:09:32.559426,farm_0002,equipment_failure,medium,3,Critical equipment failure,"['irrigation', 'harvesting', 'monitoring']",9580.694275458634,"['activate_backup_systems', 'schedule_repair', 'manual_operations']",2,0.5,0.6,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-13T22:09:32.559426,farm_0002,equipment_failure,medium,3,Critical equipment failure,"['irrigation', 'harvesting', 'monitoring']",9580.694275458634,"['activate_backup_systems', 'schedule_repair', 'manual_operations']",2,0.5,0.6,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-14T22:09:32.559426,farm_0002,equipment_failure,medium,3,Critical equipment failure,"['irrigation', 'harvesting', 'monitoring']",9580.694275458634,"['activate_backup_systems', 'schedule_repair', 'manual_operations']",2,0.5,0.6,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-13T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],10806.607282753472,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-14T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],10806.607282753472,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-15T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],10806.607282753472,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-16T22:09:32.559426,farm_0002,data_quality_issues,low,5,Anomaly detected: data_quality_issues,['general'],5753.686781294633,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-17T22:09:32.559426,farm_0002,data_quality_issues,low,5,Anomaly detected: data_quality_issues,['general'],5753.686781294633,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-18T22:09:32.559426,farm_0002,data_quality_issues,low,5,Anomaly detected: data_quality_issues,['general'],5753.686781294633,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-19T22:09:32.559426,farm_0002,data_quality_issues,low,5,Anomaly detected: data_quality_issues,['general'],5753.686781294633,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-20T22:09:32.559426,farm_0002,data_quality_issues,low,5,Anomaly detected: data_quality_issues,['general'],5753.686781294633,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-17T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-18T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-19T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-20T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-21T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-22T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-23T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-24T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-25T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-26T22:09:32.559426,farm_0002,supply_chain_disruption,high,10,Anomaly detected: supply_chain_disruption,['general'],16547.10947016072,"['monitor_situation', 'consult_experts']",10,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-18T22:09:32.559426,farm_0002,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],12953.426080306972,"['monitor_situation', 'consult_experts']",7,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-19T22:09:32.559426,farm_0002,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],12953.426080306972,"['monitor_situation', 'consult_experts']",7,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-20T22:09:32.559426,farm_0002,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],12953.426080306972,"['monitor_situation', 'consult_experts']",7,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-21T22:09:32.559426,farm_0002,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],12953.426080306972,"['monitor_situation', 'consult_experts']",7,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-22T22:09:32.559426,farm_0002,sensor_malfunction,medium,5,Anomaly detected: sensor_malfunction,['general'],12953.426080306972,"['monitor_situation', 'consult_experts']",7,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-19T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],4940.266966398332,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-20T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],4940.266966398332,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-21T22:09:32.559426,farm_0002,data_quality_issues,low,3,Anomaly detected: data_quality_issues,['general'],4940.266966398332,"['monitor_situation', 'consult_experts']",5,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-19T22:09:32.559426,farm_0002,sensor_malfunction,medium,7,Anomaly detected: sensor_malfunction,['general'],8978.945683117865,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-20T22:09:32.559426,farm_0002,sensor_malfunction,medium,7,Anomaly detected: sensor_malfunction,['general'],8978.945683117865,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-21T22:09:32.559426,farm_0002,sensor_malfunction,medium,7,Anomaly detected: sensor_malfunction,['general'],8978.945683117865,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-22T22:09:32.559426,farm_0002,sensor_malfunction,medium,7,Anomaly detected: sensor_malfunction,['general'],8978.945683117865,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-23T22:09:32.559426,farm_0002,sensor_malfunction,medium,7,Anomaly detected: sensor_malfunction,['general'],8978.945683117865,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-24T22:09:32.559426,farm_0002,sensor_malfunction,medium,7,Anomaly detected: sensor_malfunction,['general'],8978.945683117865,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-25T22:09:32.559426,farm_0002,sensor_malfunction,medium,7,Anomaly detected: sensor_malfunction,['general'],8978.945683117865,"['monitor_situation', 'consult_experts']",13,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-22T22:09:32.559426,farm_0002,extreme_weather,high,1,Severe weather event detected,"['weather_sensors', 'irrigation', 'greenhouse_controls']",11032.352413445207,"['activate_protection_systems', 'harvest_early', 'cover_crops']",6,0.3,0.7,0.8,39.31203728088487,-89.53201643899139,continental
2025-08-22T22:09:32.559426,farm_0002,data_quality_issues,low,2,Anomaly detected: data_quality_issues,['general'],4283.262547781636,"['monitor_situation', 'consult_experts']",9,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-23T22:09:32.559426,farm_0002,data_quality_issues,low,2,Anomaly detected: data_quality_issues,['general'],4283.262547781636,"['monitor_situation', 'consult_experts']",9,0.1,0.8,0.9,39.31203728088487,-89.53201643899139,continental
2025-08-24T22:09:32.559426,farm_0002,extreme_weather,high,4,Severe weather event detected,"['weather_sensors', 'irrigation', 'greenhouse_controls']",2989.1921898152464,"['activate_protection_systems', 'harvest_early', 'cover_crops']",3,0.3,0.7,0.8,39.31203728088487,-89.53201643899139,continental
2025-08-25T22:09:32.559426,farm_0002,extreme_weather,high,4,Severe weather event detected,"['weather_sensors', 'irrigation', 'greenhouse_controls']",2989.1921898152464,"['activate_protection_systems', 'harvest_early', 'cover_crops']",3,0.3,0.7,0.8,39.31203728088487,-89.53201643899139,continental
2025-08-26T22:09:32.559426,farm_0002,extreme_weather,high,4,Severe weather event detected,"['weather_sensors', 'irrigation', 'greenhouse_controls']",2989.1921898152464,"['activate_protection_systems', 'harvest_early', 'cover_crops']",3,0.3,0.7,0.8,39.31203728088487,-89.53201643899139,continental
